prof_id,course_code,date,quality,difficulty,for_credit,attendance,would_take_again,grade,textbook,comment,thumbs_up,thumbs_down
3108618.0,ENG239,"Jun 17th, 2025",3.0,1.0,Yes,Not Mandatory,Yes,B-,Yes,"Overall, the course was very easy as long as you read the books. Questions on quizzes, midterms, and exams are very surface-level, so it's easy to get a good grade. Lectures were fine, entertaining occasionally. Prof and TA were very hard to reach outside class. Neither responded to my emails for weeks. Prof claimed ""tech is hard""...",0,0
2877514.0,CDN405,"Jun 24th, 2025",5.0,3.0,Yes,Mandatory,Yes,A-,N/A,"Professor Barakat was by far the best professor I've ever had at UofT. She helped me so much throughout the course and was understanding about some family issues I was having. Her lectures are very organized, informative, and fun. Half the time I forgot I was in class because her teaching style is so engaging.",0,0
2877514.0,CDN405,"May 27th, 2025",5.0,3.0,Yes,Mandatory,Yes,A,N/A,Best professor I've ever had. I would take every course with her if I could. She explains all the content clearly and is always available to help and support her students.,0,0
2877514.0,CDN405,"Apr 10th, 2025",5.0,1.0,Yes,Not Mandatory,Yes,,N/A,Grace is a fantastic and engaging lecturer who genuinely cares about her students. She provides excellent support throughout the course; I highly recommend her as a professor!,0,0
2877514.0,CDN405,"Apr 3rd, 2025",5.0,3.0,Yes,Mandatory,Yes,A-,N/A,She's by far the best professor I've ever had. Lectures are easy to follow and interesting. Her teaching style makes coming to class fun. She really cares about students and she'll always help you if you need it. I wish I had her for all my courses.,0,0
2877514.0,CDN268,"Aug 20th, 2024",5.0,3.0,Yes,Mandatory,Yes,A-,N/A,Grace is by far the best professor I've ever had. Her lectures are so well-organized and engaging. Most of the time I forget I'm in school because class is surprisingly enjoyable. She's also really nice and understanding. She goes out of her way to make her students feel comfortable and supported. I love her!,0,0
2877514.0,CDN268,"Apr 23rd, 2024",5.0,3.0,Yes,Not Mandatory,Yes,A,N/A,"One of the most caring professors at UofT and it is a shame she is only a sessional lecturer. Her lectures are interesting, engaging and she provides great feedback on assignments during office hours. I never felt stressed or overwhelmed in her class, if you have the opportunity a class with Prof Barakat is a MUST!",0,0
2877514.0,CDN268,"Apr 19th, 2024",5.0,3.0,Yes,Not Mandatory,Yes,B+,N/A,"Professor Barakat is an amazing prof. Definetly take her class if you havent. Her lectures are engaging, and genuinely interesting. She is also without a doubt the most caring prof when it comes to fitting the needs of her students. She is very flexible, and easy to reach out to. And she prioritizes your well being and issues before anything else",0,0
2877514.0,CDN268,"Apr 13th, 2024",4.0,3.0,Yes,Not Mandatory,Yes,Not sure yet,N/A,Super nice and a great lecturer! You can really tell she is passionate about teaching and about the subject matter.,0,0
2877514.0,CDN405,"Oct 3rd, 2023",5.0,2.0,Yes,,Yes,A,,I only have positive things to say about Dr. Barakat. She goes above & beyond to create a supportive learning environment by ensuring that her students understand the material & feel valued. Dr. Barakat is more than just a professor; she is a role mode & an amazing person. I am incredibly fortunate to have had to opportunity to learn from her.,0,0
2877514.0,CDN405,"Jul 12th, 2023",5.0,3.0,Yes,Mandatory,Yes,A-,N/A,This was one of the best courses I've ever taken. Grace is an incredible professor who makes all of her lectures fun and interesting. She wrote my reference letter for graduate school and helped me apply. It's refreshing to have a young professor who gets it. You'd be lucky to take a course taught by her.,0,0
2877514.0,CDN405,"May 31st, 2023",5.0,3.0,Yes,Mandatory,Yes,A-,N/A,Professor Barakat was hands down the best professor I've ever had. I'm so glad I took the course because I learned a lot of interesting stuff. Her lectures and slides were incredible. She's really nice and will help you with whatever you need. Can't say enough good things. Best prof ever!,0,0
2877514.0,CDN405,"Feb 3rd, 2023",5.0,2.0,Yes,Mandatory,Yes,A,N/A,"Professor Barakat is the best prof I've ever had. She has really great lecture slides that are useful for tests and assignments. She's very understanding, patient, and caring. I have yet to meet a prof as supportive and caring as her. You can tell that she wants her students to learn and succeed and she does a great job of explaining things clearly",0,0
2982223.0,MUS306,"Jun 23rd, 2025",5.0,2.0,Yes,Not Mandatory,Yes,A,N/A,"Dennis is one of the best professors I've had throughout my entire time at UofT. It is evident that he is unbelievably passionate about what he is teaching, and it makes for interesting and informative lectures. Well structured, well led course; he's absolute GOAT. Would take every class he teaches. Live laugh love Dennis Lee 🐐❤️",0,0
2982223.0,MUS306,"Jun 17th, 2025",5.0,2.0,Yes,Not Mandatory,Yes,A+,N/A,"Dennis is one of the best professors I've had. I wish I knew about his courses earlier (I'm graduating). The course material and content genuinely interesting AND the lectures were so engaging that I wouldn't want to miss/skip any lol. He always made evaluations accessible and reasonable. He's so chill and part of a band too, it's sick!!",0,0
2982223.0,MUS211,"Jul 26th, 2024",5.0,3.0,Yes,Not Mandatory,Yes,A,N/A,Genuinely one of the best profs ever I've had! Took 2 of his courses and enjoyed both so much! You can tell he cares about his students and loves to teach! Great guy and great class!!!,0,0
2982223.0,MUS211,"Apr 3rd, 2024",5.0,3.0,Yes,Not Mandatory,Yes,Incomplete,N/A,"loved loved lovedddd the course. dennis is so engaging and funny and so knowledgable on the content, especially the section on Indonesian death metal which i could tell he was most passionate about. such a caring instructor too. he posts the slides online but highly highly encourage actually going to his lectures. live laugh love dennis lee",0,0
3030924.0,PSY220,"Jun 23rd, 2025",2.0,3.0,Yes,Mandatory,,A,Yes,"Despite the easy material of the course, this prof seems to make an active effort to try to make the course as difficult and unclear as possible to the students. Tends to be VERY unclear about the criteria but also has very small rules that will get penalized if not followed. Very dry lectures and harsh grader.",0,0
3030924.0,PSY220,"Apr 21st, 2025",3.0,3.0,Yes,Mandatory,,Incomplete,Yes,"I don't have any complaints to the professor except the fact that the criteria needs to be clearer for the essay and the fact that there are no sample papers, you are going in blind, literally. The most I hate were the TAs, like all I wanna know, is if you lack the skills to be one maybe step down, don't be nuisance to everyone else.",0,0
3030924.0,PSY220,"Jan 14th, 2025",4.0,3.0,Yes,,Yes,B+,Yes,This class was well organized and material was clear. Professor Gans was approachable and easy to understand.,0,0
3030924.0,PSY220,"Jan 13th, 2025",2.0,3.0,Yes,Not Mandatory,,,Yes,"One of the most messiest classes I have taken at UofT. Overall, I'd say she is like an okay-ish prof, but I think thats the best way I can describe her and the most I can say about her. Get ready for a ride if you're in her section '' -''",0,0
3030924.0,PSY220,"Jan 10th, 2025",5.0,3.0,Yes,Mandatory,Yes,A-,Yes,Loved this class!!!! Great prof and great material. Would definitely take again,0,0
3030924.0,PSY220,"Jan 10th, 2025",5.0,3.0,Yes,Not Mandatory,Yes,B+,Yes,Professor Gans was great!!! The class was very interesting and she made it easy to learn. She always wore really fun outfits and was very easy to talk to after class,0,0
3030924.0,PSY220,"Jan 10th, 2025",2.0,5.0,Yes,Mandatory,,Rather not say,Yes,"""Discuss the professor's professional abilities including teaching style and ability to convey the material clearly""

Yeahhhh.  She doesn't teach.",0,0
3030924.0,PSY220,"Jan 9th, 2025",4.0,4.0,Yes,Not Mandatory,Yes,B,Yes,"Professor Gans is very nice! She is very willing to help, is willing to talk to you if you have a question and super receptive to feedback! She is still new and learning how to lecture and make tests which meant that the tests could be weird at time, but overall, I really liked her.",0,0
3030924.0,PSY220,"Jan 9th, 2025",5.0,3.0,,,Yes,A,Yes,"Prof. Gans was great! For a new prof she did a great job, lectures were clear and followed the textbook well. Marking was fair and exams had a good amount of both multiple choice and short answer. She was approachable and helpful for questions, and I learned a lot.",0,0
3030924.0,PSY220,"Jan 9th, 2025",4.0,2.0,,,Yes,A-,,For a new professor I think she did a good job. Her slides and lectures were straight forward. I would definitely consider also reading through the textbook to do well on the exam along with your notes from the lecture. Her midterm and final were very fair to what we learned in class.,0,0
3030924.0,PSY220,"Jan 9th, 2025",2.0,3.0,Yes,Mandatory,,,Yes,kind of boring. bad TAs,0,0
3030924.0,PSY220,"Jan 9th, 2025",5.0,4.0,Yes,Mandatory,Yes,,Yes,Hard class but defs learned a lot. She was clear in lectures and answered questions after class. Think this was her first time teaching but I enjoyed it. TAs weren't the best but alright,0,0
3030924.0,PSY220,"Jan 9th, 2025",2.0,3.0,Yes,Mandatory,Yes,,Yes,"not bad, all intro classes are pretty boring but it was alright",0,0
3030924.0,PSY220,"Jan 9th, 2025",4.0,3.0,Yes,Mandatory,Yes,,Yes,"overall not bad, she's clear and concise. grading is fair and made up of a good mix of things.",0,0
3030924.0,PSY220,"Jan 9th, 2025",5.0,3.0,Yes,Mandatory,Yes,A,Yes,"For an intro psych course, Prof. Gans made this pretty interesting and she was easily approachable and helpful after class. I like that there was a research paper and not just exams, it gave us a chance to show other strengths. Also a good mix of multiple choice & short answer on exams which I appreciate. I like her",0,0
3030924.0,PSY220,"Jan 9th, 2025",3.0,3.0,Yes,Mandatory,Yes,,Yes,"first time teaching so can't expect her to be the best prof ever. but she did a pretty good job considering. nice and approachable, clear material. not a bad course overall",0,0
3030924.0,PSY220,"Jan 9th, 2025",2.0,3.0,Yes,Mandatory,Yes,,Yes,not bad but she's rly new. exams hard but material is interesting,0,0
3030924.0,PSY220,"Jan 9th, 2025",4.0,3.0,Yes,Mandatory,Yes,A,Yes,"Love that she gave a chance to get extra credit for people who actually come to class. People complain about her but material was clear, she gave us breaks, and the class was interesting.",0,0
3030924.0,PSY220,"Jan 9th, 2025",4.0,4.0,Yes,Mandatory,Yes,,Yes,"good prof, interesting lectures, content was clear and grading was fair. need to study but not overly difficult.",0,0
3030924.0,PSY220,"Jan 9th, 2025",5.0,3.0,Yes,Mandatory,Yes,B+,Yes,"Class was interesting, lectures were interesting. I learned a lot and I think prof. Gans did a great job, especially given that it was her first time teaching. If you approach her after class she's actually really nice and helpful.",0,0
3080368.0,SOC251,"Jun 23rd, 2025",5.0,3.0,Yes,Mandatory,Yes,A+,Yes,"All of you are hating on Newman but I took his class, and simply followed his instructions and finished with a 96. Tbh you're all lazy and don't wanna do the readings or participate in lecture and that's why you're complaining. Grow up, we go to UofT",0,0
3080368.0,SOC251,"May 9th, 2025",1.0,5.0,Yes,Mandatory,,B-,N/A,Strict marking and difficult exams,0,0
3080368.0,SOC251,"May 9th, 2025",1.0,3.0,Yes,Mandatory,,B,N/A,"Would not take again. Professor Newman is by far the worst prof i've had at UofT. Not only does he have an ego the size of jupiter, he also refuses to let students check their phones in class. Not even a brief glance or peak. Theres also this TA who sits at the back and watches students like a hawk. It's a very unsettle environment. Do better.",0,0
3080368.0,SOC251,"Apr 21st, 2025",1.0,4.0,Yes,Mandatory,,Drop/Withdrawal,Yes,"By far the worst professor at UOFT & should not be a teacher in any capacity. Yelled at students, attempted to intimidate students, stared students down, does this weird psycho laugh, is a total narc & on a weird ego trip. Save your self from getting traumatized and take the course with another prof, he's not worth spending your time and money on.",0,0
3080368.0,SOC251,"Apr 14th, 2025",1.0,5.0,Yes,Mandatory,,Not sure yet,Yes,His behaviour towards students is rude and I often found myself unable to focus in his class as I was too stressed that he would do something like stop a class to target or kick out a student not obeying his rules. Also requires participation in class but has been rude to students who ask questions that he deems 'a waste of time'.,0,0
3080368.0,SOC251,"Apr 13th, 2025",1.0,2.0,Yes,Mandatory,,C,Yes,"He's funny sometimes. Learning is a social activity. Professor Newman doesn't do much to help that happen. He makes you memorize his specific interpretation of the text without much critical thinking or exploration. Take him and be prepared to read, not understand anything and repeat what he said during lectures on your final.",0,0
3080368.0,SOC251,"Apr 13th, 2025",1.0,4.0,Yes,Mandatory,,B,Yes,"The professor was amazing during lectures, but his course textbook was inaccessible. He printed a coursebook and made us pay for it despite having access to a PDF copy. The printshop was also non-affiliated with U of T, so it seemed like a last-minute decision.",0,0
3080368.0,SOC251,"Apr 13th, 2025",1.0,3.0,Yes,Mandatory,,Not sure yet,Yes,"Great lecturer but a terrible teacher. He polices the space, intimidating students and kicking them out if they don't follow his inflexible classroom policies (no phones, even for emergencies). Replies condescendingly to questions and has actively told students that their questions and opinions are unintellectual and a waste of time.",0,0
3080368.0,SOC251,"Apr 13th, 2025",1.0,5.0,Yes,Mandatory,,Not sure yet,Yes,Embarrassed students in front of the whole class. Has an authoritarian type class environment with a TA monitoring what students are doing from the back of the class. Doesn't post slides or use Quercus effectively. Also offers little help in terms of test reviews and assignments were very vague.Makes attendance mandatory to inflate his ego.,1,0
3080368.0,SOC251,"Apr 13th, 2025",1.0,4.0,Yes,Mandatory,,Not sure yet,Yes,"A very awful class experience, a very disrespectful professor. I can't tell whether I'm taking a university course or a primary class. He even arranged for the TA to sit in the back of the classroom to monitor whether we were using the laptop for class stuff. Unfriendly forces students to express their opinions in class for participation.",1,0
3080368.0,SOC251,"Apr 12th, 2025",1.0,1.0,Yes,Mandatory,,Not sure yet,Yes,"This prof is definitely the worst I've had yet - does not post his lectures anywhere and provides very little information on tests/work that is due. He's pretty disrespectful as well. If you miss class for any reason and don't have any friends in there you are basically done for. His lecture notes are all over the place, and so many readings to do",1,0
3080368.0,SOC251,"Apr 12th, 2025",3.0,3.0,Yes,Mandatory,Yes,Not sure yet,N/A,"Good lecturer who was able to convey the material interestingly during the lecture, however could have connected material to relevant issues today. Was very rude to students making it difficult to share opinions, not conducive to promoting creativity or thinking beyond his subjective interpretation of the author's theories.",1,0
3080368.0,SOC251,"Apr 12th, 2025",3.0,3.0,Yes,Mandatory,Yes,Not sure yet,N/A,"Whether this is the class for you depends. He's mean and inconsiderate, highlighting exclusively his rather than student understanding of class material. However, as far as lecturers go, he's extremely talented. He summarizes complex readings succinctly, explains them clearly, and tests students on exactly what he says in lecture. I learned a lot.",1,0
3080368.0,SOC251,"Apr 12th, 2025",1.0,5.0,Yes,Mandatory,,A+,N/A,Joke of a prof. No information on anything outside of class. He acts like a dictator in the classroom. Social experiment of a professor,2,0
3080368.0,SOC251,"Apr 11th, 2025",1.0,5.0,Yes,Mandatory,,C,Yes,"awful,Disrespect for students,His classes exist only to torture the students",1,0
3080368.0,SOC251,"Apr 10th, 2025",1.0,3.0,Yes,Mandatory,,B+,Yes,"Terrible professor, avoid at all costs. Strangely arrogant and traditional—get ready to hand in papers printed, and to have nothing accesible on Quercus. Definitely has some weird power trip thing going on, get over yourself little man.",1,0
3080368.0,SOC251,"Apr 7th, 2025",1.0,4.0,Yes,Mandatory,,Incomplete,Yes,Nothing to say,1,0
3080368.0,SOC251,"Apr 6th, 2025",1.0,4.0,Yes,Mandatory,,Not sure yet,Yes,"The way he explains reading materials is somewhat subjective. Some of the misreading/over-interpretation is probably caused by him seeing all the texts as being a part of his ""grand thought system"". Indeed, he has a good pick of readings but the way he presents them is not always respectful towards the authors.",1,0
3080368.0,SOC251,"Apr 2nd, 2025",1.0,3.0,Yes,Not Mandatory,,Incomplete,N/A,"Worst part of my day was having to go to his class and walk on eggshells. telling students who ask questions that they ""waste his time."" he thinks the way to being a good professor is by intimidating students, it just makes his class unbearable and him seem like his ego is so fragile he cant handle students not obeying his ""classroom covenants""",1,0
3080368.0,SOC251,"Mar 31st, 2025",1.0,4.0,Yes,Mandatory,,B,Yes,"This prof has created an uncomfortable learning environment by stopping class for 5 minutes just to stare at students for checking phones or whispering. His behaviour is unprofessional and quite scary at times. The instructions for assignments are very vague, and deadlines are not clear. Try to get any other prof if you can.",1,0
2999273.0,PSY220,"Jun 23rd, 2025",5.0,5.0,Yes,Mandatory,Yes,A-,Yes,So kind! I found Professor Skorska to be one of the most caring professors yet at UofT. Her lectures were very interesting and I learned so much in her course. I'm looking forward to taking PSY240 with her in the future.,0,0
2999273.0,PSY343,"Jun 15th, 2025",5.0,3.0,Yes,Not Mandatory,Yes,A+,Yes,"Class has a lot of content and it's super interesting, prof is very kind, and you're able to do well if you work hard. Final exam was very straightforward and majority of the material was from the lectures. Papers can take a lot of effort to complete and do well in them though, you just have to try hard. Taken in Winter 2024",0,0
2999273.0,PSY220,"May 26th, 2025",5.0,2.0,Yes,,Yes,A,,"She's a great prof who really seems interested in what she teaches! Lectures can be a bit long and heavy but her tests are extremely straightforward which I really appreciated. It helps to take as many notes as possible. She's really nice and approachable as well, and it's obvious she wants her students to succeed.",0,0
2999273.0,PSY220,"May 20th, 2025",4.0,3.0,Yes,Not Mandatory,Yes,A,Yes,"Took PSY240 and honestly really enjoyed the course, lectures got a bit dry but that's expected for the nature of the class. I enjoyed the paper and thought she was an easier grader than her rate my prof suggested. She's accessible outside of class, has clear expectations, and gives great feedback. Tests were fair too, just need to put in the work.",0,0
2999273.0,PSY220,"Apr 7th, 2025",1.0,4.0,Yes,Not Mandatory,,B+,Yes,Received the lowest grade I ever had. Terrible lecture. Two 63 for two essays. But I received around 85 for all essays in other psy courses. Worst professor. AVOID HER!,0,0
2999273.0,PSY343,"Jan 23rd, 2025",4.0,4.0,Yes,Not Mandatory,Yes,A-,N/A,"she's one of my favourite psych profs! Her lectures are quite dense, you have to remember a LOT of content for exams. I'd say her grading is a little tough, but I'd say it's fair. She is so kind and wants her students to succeed, very accommodating and brings her clinical experience to lecture. 
Her colleagues being guest lecturers was also so fun.",0,0
2999273.0,PSY343,"Jan 7th, 2025",4.0,4.0,Yes,Not Mandatory,Yes,A+,Yes,"Very content heavy first half, but second half was a lot lighter. Prof was super sweet and helpful. Tests can be very challenging - you must memorize the whole course and do the practice questions to do well. Very fair grading criteria and rubric - better than most profs! take the class if you have an interest in the topics",0,0
2999273.0,PSY220,"Aug 25th, 2024",2.0,3.0,Yes,Not Mandatory,,A,N/A,"wasn't very fond of her lectures, i thought it was confusing. There was a group project where out of 44 groups, 84 was the highest overall grade. It seems as if they were purposefully trying not to give As to students. If you grasp the material ull do fine. The material was pretty easy but the tests assessed irrelevant knowledge.",0,0
2999273.0,PSY220,"May 4th, 2024",1.0,5.0,Yes,Not Mandatory,,,Yes,"Worst professor in the psychology department... avoid her at all costs! Boring lectures and hard tests. Also tough marker for writing assignments. Hard to get a good grade in her class, plus super stressful.",0,0
2999273.0,PSY220,"May 4th, 2024",1.0,5.0,Yes,Not Mandatory,,C,Yes,"She is a tough grader and honestly seems obsessed with having everyone's grades low. After our first midterm, she sends an email congratulating us on our successes and gives a heads up, making tests harder in the future. Her tests included dumb questions requiring you to identify useless info from case studies and got super hard as we progressed.",1,0
2999273.0,PSY220,"Apr 22nd, 2024",1.0,4.0,Yes,Mandatory,,,Yes,"The course was interesting, but her lectures are boring and dry. She just reads off her notes and the lecture (and exam) was mainly an unnecessary amount of studies. Exams got harder throughout the semester. Also a lot of focus on textbook content, not even covered in class. She seems nice, but the course was so frustrating and no fun.",0,0
2980065.0,arc200,"Jun 22nd, 2025",1.0,1.0,Yes,Mandatory,,A,N/A,"This professor, no less, paints bus priority lanes on Dufferin and Bathurst as harmful, invoking marginalized communities as a shield for car dominance. Disappointing that someone with such regressive views is shaping minds at one of Canada's top institutions. If you're looking for real progressivism, think twice before enrolling in her course.",0,0
2980065.0,arc200,"Jun 14th, 2025",2.0,3.0,,Mandatory,,A-,N/A,"Don't take arc200 with her. My partner was incompetent and she did not care and gave him the benefit of the doubt all the time. 
Also, when I was trying to transfer schools she submitted my regrade too late and everything was ruined",0,0
2980065.0,arc200,"Jun 11th, 2025",2.0,3.0,Yes,Mandatory,,A-,N/A,Every class was a presentation which was annoying because literally all the other professors just did desk crits. She also barely did anything when I had an incompetent partner.,0,0
2980065.0,ARC351,"Jan 17th, 2024",5.0,3.0,Yes,Mandatory,Yes,A-,N/A,Very friendly and responsive to any question you may have. Will certainly receive good grade as long as you are attentive to the course contents.,0,0
2978802.0,CSC420,"Jun 23rd, 2025",5.0,4.0,Yes,Not Mandatory,Yes,A+,Yes,"Took the class with Prof. Lindell in Spring of 2025 and it was my favourite CS course in undergrad. Lectures were pretty heavy in terms of content and exam was a bit tough, but properly explained how computer vision works and was very rewarding. Lindell is also an awesome professor, explained concepts well and really cares about his students.",0,0
2978802.0,CSC2529,"Jan 12th, 2024",4.0,4.0,Yes,Mandatory,Yes,A+,N/A,"Professor has informative lectures, although the content is difficult at times. He is nice and approachable. The assignments give you exposure to the concepts which help learn. However the amount of homework and project deliverable make the course very heavy!",0,0
1799390.0,ENV222,"Jun 22nd, 2025",5.0,2.0,Yes,Mandatory,Yes,A+,N/A,"Straight-forward course, Perusall readings can be a bit of a pain.",0,0
1799390.0,ENV222H1,"May 16th, 2025",5.0,1.0,Yes,Mandatory,Yes,A+,N/A,"Professor Hathaway is a deeply thoughtful and introspective academic. He also assigns a ton of readings, which are... boring, occasionally. I could see this course being TA-dependent, but I lucked out and got 90s on all of my assignments. Nice course, cute syllabus design, and frankly, made me reconsider how I see the world through sustainability.",0,0
1799390.0,EESB16,"May 2nd, 2025",5.0,3.0,,Mandatory,Yes,A-,N/A,"Overall a decent professor that inspires you to think on environmental issues in a broader lens. The courseload is considered moderate, as there are weekly readings that helps understand lecture contents.",0,0
1799390.0,EESB16,"Apr 3rd, 2025",5.0,2.0,Yes,Mandatory,Yes,B+,N/A,He was amazing and we did not have a final,0,0
1799390.0,ENV411,"Jan 14th, 2025",4.0,3.0,Yes,Mandatory,Yes,A+,Yes,"He's very nice and understanding! The readings are VERY long but as long as you do them and go to office hours and attend the lectures you're set to do well in his class. Very clear grading criteria and puts a lot of effort into his PowerPoints. Although the lectures are a bit static and repetitive, their progression is very easy to follow.",0,0
1799390.0,ENV222,"Jan 8th, 2025",5.0,2.0,Yes,Mandatory,Yes,A+,N/A,"hathaway was nice and you'll do well if you attend and do the readings. the assignments were easy and he gives clear instructions on how to do well, although you will have to try a bit harder if you want a spectacular grade. overall, the hardest part of env 222 was keeping up with the readings every week.",0,0
1799390.0,ENV333F,"Jan 8th, 2025",2.0,5.0,Yes,Mandatory,,B-,Yes,"Fast-paced, long online questionnaires during lectures. Unclear T.A instructions. Wordy instructions do not match rubric's fine print. Just requires some quotes from here and there. Too impersonal and mechanical for the content of course. Heavy focus on religion. Nothing about Africa or many other many parts of the world.",0,0
1799390.0,ENV222,"Jan 6th, 2025",4.0,1.0,Yes,Not Mandatory,Yes,A,N/A,"I would suggest Prof Hathaway to anyone who wants an easy A. To excel in this class you just need a super base-level grasp of climate change. Lectures were kind of boring and I didn't gain anything from them, tutorials were better, and assignments were easily graded. Would highly suggest it as an easy, GPA booster class with some merit in it.",0,0
1799390.0,ENV222,"Nov 27th, 2024",5.0,2.0,Yes,Mandatory,Yes,Not sure yet,N/A,"As a second-year student, Prof. Hathaway is hands down one of the best I've had. He's such a great lecturer, and I've learnt a great deal from his class. The readings are pretty lengthy but manageable. Overall, I'd recommend taking a class w/ him as he's so caring & awesome - 10/10",0,0
1799390.0,ENV333F,"Aug 14th, 2024",5.0,1.0,Yes,Not Mandatory,Yes,A,Yes,"I am bout to take his fourth class. He is really kind and knows what he's teaching about.
It's easy to get good grades as long as you do the readings, which is A LOT, and there's always a big final paper.
Most courses are online cause he's usually not around GTA",2,0
1799390.0,EESB16,"Jan 9th, 2024",5.0,2.0,Yes,Not Mandatory,Yes,A+,N/A,The professor was very kind and tried to support his students in the best way possible. He gave many attempts for the quizzes (made directly from the slides) and also gave attempts for papers/essays which took up a lot of our grade (TAs gave good feedback & was generous with grading). Plus you get chances for extra credit.,1,0
1799390.0,ENV222,"Dec 4th, 2023",5.0,2.0,Yes,Not Mandatory,Yes,,N/A,Super long readings but they're all very interesting and overall Prof Hathaway is super cool! The course covers really cool stuff and is structured so well - it was probably the least stressful course I've ever taken. Learned a lot and didn't stress about it and Prof Hathaway does a really good job teaching it. Would take again.,1,0
1799390.0,ENV222H1,"Oct 6th, 2023",3.0,4.0,Yes,Mandatory,,Not sure yet,N/A,"The course is extremely heavy on readings. You are assigned 3-4 20 pg readings and are expected to spend about 60 minutes per reading. You also must write at least 4 comments per reading. Personally, I found the readings quite boring at times. However, the professor is really nice and has made this class super accessible which is great.",1,0
1799390.0,ENV333F,"Feb 1st, 2023",5.0,3.0,Yes,Mandatory,Yes,A+,N/A,Dr.Hathaway's course is fabulous and he is an incredible professor and caring human being. His classes were profoundly based on science and environmental sustainability -and easily linkable. He is one of the most amazing professors I have ever had in my academic journey.,0,0
1799390.0,ENV222H1,"Jan 5th, 2023",5.0,3.0,Yes,Mandatory,Yes,Not sure yet,N/A,"Awesome professor in a SUPER accessible class. The grading rubric could not be more clear, and while attendance is required he gives you multiple chances to make up for it. Offers plenty of extra credit too. The TAs are also lovely and very happy to offer advice and writing tips for your assignments.",0,0
1799390.0,ENV222,"Dec 23rd, 2022",4.0,3.0,Yes,Mandatory,Yes,,Yes,"Prof Hathaway is a really kind man, you can tell he's passionate about what he teaches. But there are SO many readings every week where usually 4+ comments have to be made (which becomes a burden with all the other course work from other classes). Also, you need to show up to the online classes for full participation marks. And do the bonus things!",0,0
1799390.0,ENV222,"Dec 1st, 2022",5.0,3.0,Yes,Mandatory,Yes,Not sure yet,N/A,"Professor Hathaway is fantastic, one of the best professors that I've had at UofT. Truly a model of what courses ought to look like: clear grading criteria, accommodating, interesting, designed for accessibility. Supportive team (head TA, TA, and professor), who actually care! He has really inspired me, and taught me so much about the environment.",0,0
1799390.0,ENV222,"Aug 15th, 2022",3.0,3.0,Yes,Mandatory,,B,N/A,you had to watch lectures from start to finish in order to get full participation marks,0,1
1799390.0,ENV222,"Jul 8th, 2022",5.0,4.0,Yes,Mandatory,,B-,N/A,"I really enjoyed his lectures, but the long Perusall readings and having to make 2-4 comments per reading was just way too much. The other assignments were fine though.",0,0
1799390.0,NEW111,"Jan 27th, 2022",5.0,2.0,Yes,Mandatory,Yes,,No,"A very sweet professor who understands the lifestyle that comes with being a university student. Assignments are not at all heavy, and he gives you a week to complete 3 readings. Very light and doable work. He is also lenient with deadlines, and there are 4 ""life happens"" extension you can use throughout the course with no questions asked. 10/10",1,0
1799390.0,ENV222,"Dec 16th, 2021",4.0,3.0,Yes,Mandatory,Yes,A,No,"Prof Hathaway is someone you truly begin to care for even after the term ends. He is passionate, sweet, and has curated his class in a way that makes doing well and being invested in the materials easy. Although Prof Hathaway is a bit older, he was amazing at navigating an online space. I can only imagine how wonderful he would be in person! <3",2,0
1799390.0,ENV222H1,"Oct 31st, 2021",4.0,2.0,Yes,Mandatory,Yes,A,No,He is such a kind person and understands the woes of being a student. He is so knowledgeable and youthful. I wish I could have taken his class in person.,2,0
1799390.0,ENV222,"May 5th, 2021",5.0,4.0,Yes,Mandatory,Yes,A-,No,Prof Hathaway was great. his class focused on participation but it was not overly complicated. he was caring and was clear about assignments and expectations. tutorials were also helpful,1,0
1799390.0,EESB16,"Mar 10th, 2020",2.0,3.0,Yes,Mandatory,No,B+,No,"This was an environmental SCIENCE course that was taught like an arts course due to his complete lack of a scientific background. The quantity of the grade composed of essay-type writing assignments (never seen in SCIENCE classes before) was extremely high, making up 50% of the grade. Would not recommend if you're looking for a science course!!!",0,2
1799390.0,EESB16,"Mar 10th, 2020",2.0,5.0,Yes,Mandatory,No,,No,"when giving details on how to do an assignment, he does not provide a clear description of how to excel and do exceptional on the assignments like most professors. He gives you what you need to get an ""adequate"" grade",1,1
1799390.0,ENV222,"Sep 9th, 2019",5.0,3.0,Yes,Mandatory,Yes,,No,"great, patient and responsible professor ever.",1,0
1799390.0,ENV222,"May 6th, 2019",5.0,3.0,Yes,Mandatory,Yes,B+,No,Enthusiastic in teaching and also cares about students. Take ENV courses with him and there will be no regret.,2,0
1799390.0,ENV222,"Apr 10th, 2019",5.0,3.0,Yes,Mandatory,Yes,Not sure yet,No,The professor is really nice,0,0
1799390.0,ENV222,"Apr 9th, 2019",5.0,2.0,Yes,Mandatory,Yes,Incomplete,No,Amazing. Easy to approach. He's an angel from heaven to save poor U of T students.,1,0
1799390.0,ENV333F,"Jan 6th, 2014",4.5,2.0,,Mandatory,,B+,Yes,"Lecture is a bit tough to handle, and the views presented are often biased, but with regard to the review below, this course presents points of view that are normally neglected rather than the status quo. Readings are excellent and expanded my mind quite a bit. Highly recommended but only to open-minded folks.",1,0
